,sentences,paragraph
5846,Civilization is not by any means an easy thing to attain to.,1469
5847,There are only two ways by which man can reach it.,1469
5848,"One is by being cultured, the other by being corrupt.",1469
5849,"Country people have no opportunity of being either, so they stagnate.”",1469
5850,"“Culture and corruption,” echoed Dorian.",1470
5851,“I have known something of both.,1470
5852,It seems terrible to me now that they should ever be found together.,1470
5853,"For I have a new ideal, Harry.",1470
5854,I am going to alter.,1470
5855,I think I have altered.”,1470
5856,“You have not yet told me what your good action was.,1471
5857,"Or did you say you had done more than one?” asked his companion as he spilled into his plate a little crimson pyramid of seeded strawberries and, through a perforated, shell-shaped spoon, snowed white sugar upon them.",1471
5858,"“I can tell you, Harry.",1472
5859,It is not a story I could tell to any one else.,1472
5860,I spared somebody.,1472
5861,"It sounds vain, but you understand what I mean.",1472
5862,She was quite beautiful and wonderfully like Sibyl Vane.,1472
5863,I think it was that which first attracted me to her.,1472
5864,"You remember Sibyl, don’t you?",1472
5865,How long ago that seems!,1472
5866,"Well, Hetty was not one of our own class, of course.",1472
5867,She was simply a girl in a village.,1472
5868,But I really loved her.,1472
5869,I am quite sure that I loved her.,1472
5870,"All during this wonderful May that we have been having, I used to run down and see her two or three times a week.",1472
5871,Yesterday she met me in a little orchard.,1472
5872,"The apple-blossoms kept tumbling down on her hair, and she was laughing.",1472
5873,We were to have gone away together this morning at dawn.,1472
5874,Suddenly I determined to leave her as flowerlike as I had found her.”,1472
5875,"“I should think the novelty of the emotion must have given you a thrill of real pleasure, Dorian,” interrupted Lord Henry.",1473
5876,“But I can finish your idyll for you.,1473
5877,You gave her good advice and broke her heart.,1473
5878,That was the beginning of your reformation.”,1473
5879,"“Harry, you are horrible!",1474
5880,You mustn’t say these dreadful things.,1474
5881,Hetty’s heart is not broken.,1474
5882,"Of course, she cried and all that.",1474
5883,But there is no disgrace upon her.,1474
5884,"She can live, like Perdita, in her garden of mint and marigold.”",1474
5885,"“And weep over a faithless Florizel,” said Lord Henry, laughing, as he leaned back in his chair.",1475
5886,"“My dear Dorian, you have the most curiously boyish moods.",1475
5887,Do you think this girl will ever be really content now with any one of her own rank?,1475
5888,I suppose she will be married some day to a rough carter or a grinning ploughman.,1475
5889,"Well, the fact of having met you, and loved you, will teach her to despise her husband, and she will be wretched.",1475
5890,"From a moral point of view, I cannot say that I think much of your great renunciation.",1475
5891,"Even as a beginning, it is poor.",1475
5892,"Besides, how do you know that Hetty isn’t floating at the present moment in some starlit mill-pond, with lovely water-lilies round her, like Ophelia?”",1475
5893,"“I can’t bear this, Harry!",1476
5894,"You mock at everything, and then suggest the most serious tragedies.",1476
5895,I am sorry I told you now.,1476
5896,I don’t care what you say to me.,1476
5897,I know I was right in acting as I did.,1476
5898,Poor Hetty!,1476
5899,"As I rode past the farm this morning, I saw her white face at the window, like a spray of jasmine.",1476
5900,"Don’t let us talk about it any more, and don’t try to persuade me that the first good action I have done for years, the first little bit of self-sacrifice I have ever known, is really a sort of sin.",1476
5901,I want to be better.,1476
5902,I am going to be better.,1476
5903,Tell me something about yourself.,1476
5904,What is going on in town?,1476
5905,I have not been to the club for days.”,1476
5906,“The people are still discussing poor Basil’s disappearance.”,1477
5907,"“I should have thought they had got tired of that by this time,” said Dorian, pouring himself out some wine and frowning slightly.",1478
5908,"“My dear boy, they have only been talking about it for six weeks, and the British public are really not equal to the mental strain of having more than one topic every three months.",1479
5909,"They have been very fortunate lately, however.",1479
5910,They have had my own divorce-case and Alan Campbell’s suicide.,1479
5911,Now they have got the mysterious disappearance of an artist.,1479
5912,"Scotland Yard still insists that the man in the grey ulster who left for Paris by the midnight train on the ninth of November was poor Basil, and the French police declare that Basil never arrived in Paris at all.",1479
5913,I suppose in about a fortnight we shall be told that he has been seen in San Francisco.,1479
5914,"It is an odd thing, but every one who disappears is said to be seen at San Francisco.",1479
5915,"It must be a delightful city, and possess all the attractions of the next world.”",1479
5916,"“What do you think has happened to Basil?” asked Dorian, holding up his Burgundy against the light and wondering how it was that he could discuss the matter so calmly.",1480
5917,“I have not the slightest idea.,1481
5918,"If Basil chooses to hide himself, it is no business of mine.",1481
5919,"If he is dead, I don’t want to think about him.",1481
5920,Death is the only thing that ever terrifies me.,1481
5921,I hate it.”,1481
5922,“Why?” said the younger man wearily.,1482
5923,"“Because,” said Lord Henry, passing beneath his nostrils the gilt trellis of an open vinaigrette box, “one can survive everything nowadays except that.",1483
5924,Death and vulgarity are the only two facts in the nineteenth century that one cannot explain away.,1483
5925,"Let us have our coffee in the music-room, Dorian.",1483
5926,You must play Chopin to me.,1483
5927,The man with whom my wife ran away played Chopin exquisitely.,1483
5928,Poor Victoria!,1483
5929,I was very fond of her.,1483
5930,The house is rather lonely without her.,1483
5931,"Of course, married life is merely a habit, a bad habit.",1483
5932,But then one regrets the loss even of one’s worst habits.,1483
5933,Perhaps one regrets them the most.,1483
5934,They are such an essential part of one’s personality.”,1483
5935,"Dorian said nothing, but rose from the table, and passing into the next room, sat down to the piano and let his fingers stray across the white and black ivory of the keys.",1484
5936,"After the coffee had been brought in, he stopped, and looking over at Lord Henry, said, “Harry, did it ever occur to you that Basil was murdered?”",1484
5937,Lord Henry yawned.,1485
5938,"“Basil was very popular, and always wore a Waterbury watch.",1485
5939,Why should he have been murdered?,1485
5940,He was not clever enough to have enemies.,1485
5941,"Of course, he had a wonderful genius for painting.",1485
5942,But a man can paint like Velasquez and yet be as dull as possible.,1485
5943,Basil was really rather dull.,1485
5944,"He only interested me once, and that was when he told me, years ago, that he had a wild adoration for you and that you were the dominant motive of his art.”",1485
5945,"“I was very fond of Basil,” said Dorian with a note of sadness in his voice.",1486
5946,“But don’t people say that he was murdered?”,1486
5947,"“Oh, some of the papers do.",1487
5948,It does not seem to me to be at all probable.,1487
5949,"I know there are dreadful places in Paris, but Basil was not the sort of man to have gone to them.",1487
5950,He had no curiosity.,1487
5951,It was his chief defect.”,1487
5952,"“What would you say, Harry, if I told you that I had murdered Basil?” said the younger man.",1488
5953,He watched him intently after he had spoken.,1488
5954,"“I would say, my dear fellow, that you were posing for a character that doesn’t suit you.",1489
5955,"All crime is vulgar, just as all vulgarity is crime.",1489
5956,"It is not in you, Dorian, to commit a murder.",1489
5957,"I am sorry if I hurt your vanity by saying so, but I assure you it is true.",1489
5958,Crime belongs exclusively to the lower orders.,1489
5959,I don’t blame them in the smallest degree.,1489
5960,"I should fancy that crime was to them what art is to us, simply a method of procuring extraordinary sensations.”",1489
5961,“A method of procuring sensations?,1490
5962,"Do you think, then, that a man who has once committed a murder could possibly do the same crime again?",1490
5963,Don’t tell me that.”,1490
5964,“Oh!,1491
5965,"anything becomes a pleasure if one does it too often,” cried Lord Henry, laughing.",1491
5966,“That is one of the most important secrets of life.,1491
5967,"I should fancy, however, that murder is always a mistake.",1491
5968,One should never do anything that one cannot talk about after dinner.,1491
5969,But let us pass from poor Basil.,1491
5970,"I wish I could believe that he had come to such a really romantic end as you suggest, but I can’t.",1491
5971,I dare say he fell into the Seine off an omnibus and that the conductor hushed up the scandal.,1491
5972,Yes: I should fancy that was his end.,1491
5973,"I see him lying now on his back under those dull-green waters, with the heavy barges floating over him and long weeds catching in his hair.",1491
5974,"Do you know, I don’t think he would have done much more good work.",1491
