,lines,paragraph
6167,was not merely the physical conditions of environment that had caused,1433
6168,the change. His own nature had revolted against the excess of anguish,1433
6169,that had sought to maim and mar the perfection of its calm. With subtle,1433
6170,and finely wrought temperaments it is always so. Their strong passions,1433
6171,"must either bruise or bend. They either slay the man, or themselves",1433
6172,die. Shallow sorrows and shallow loves live on. The loves and sorrows,1433
6173,"that are great are destroyed by their own plenitude. Besides, he had",1433
6174,convinced himself that he had been the victim of a terror-stricken,1433
6175,"imagination, and looked back now on his fears with something of pity",1433
6176,and not a little of contempt.,1433
6177,"After breakfast, he walked with the duchess for an hour in the garden",1434
6178,and then drove across the park to join the shooting-party. The crisp,1434
6179,frost lay like salt upon the grass. The sky was an inverted cup of blue,1434
6180,"metal. A thin film of ice bordered the flat, reed-grown lake.",1434
6181,At the corner of the pine-wood he caught sight of Sir Geoffrey,1435
6182,"Clouston, the duchess’s brother, jerking two spent cartridges out of",1435
6183,"his gun. He jumped from the cart, and having told the groom to take the",1435
6184,"mare home, made his way towards his guest through the withered bracken",1435
6185,and rough undergrowth.,1435
6186,"“Have you had good sport, Geoffrey?” he asked.",1436
6187,"“Not very good, Dorian. I think most of the birds have gone to the",1437
6188,"open. I dare say it will be better after lunch, when we get to new",1437
6189,ground.”,1437
6190,"Dorian strolled along by his side. The keen aromatic air, the brown and",1438
6191,"red lights that glimmered in the wood, the hoarse cries of the beaters",1438
6192,"ringing out from time to time, and the sharp snaps of the guns that",1438
6193,"followed, fascinated him and filled him with a sense of delightful",1438
6194,"freedom. He was dominated by the carelessness of happiness, by the high",1438
6195,indifference of joy.,1438
6196,Suddenly from a lumpy tussock of old grass some twenty yards in front,1439
6197,"of them, with black-tipped ears erect and long hinder limbs throwing it",1439
6198,"forward, started a hare. It bolted for a thicket of alders. Sir",1439
6199,"Geoffrey put his gun to his shoulder, but there was something in the",1439
6200,"animal’s grace of movement that strangely charmed Dorian Gray, and he",1439
6201,"cried out at once, “Don’t shoot it, Geoffrey. Let it live.”",1439
6202,"“What nonsense, Dorian!” laughed his companion, and as the hare bounded",1440
6203,"into the thicket, he fired. There were two cries heard, the cry of a",1440
6204,"hare in pain, which is dreadful, the cry of a man in agony, which is",1440
6205,worse.,1440
6206,“Good heavens! I have hit a beater!” exclaimed Sir Geoffrey. “What an,1441
6207,ass the man was to get in front of the guns! Stop shooting there!” he,1441
6208,called out at the top of his voice. “A man is hurt.”,1441
6209,The head-keeper came running up with a stick in his hand.,1442
6210,"“Where, sir? Where is he?” he shouted. At the same time, the firing",1443
6211,ceased along the line.,1443
6212,"“Here,” answered Sir Geoffrey angrily, hurrying towards the thicket.",1444
6213,“Why on earth don’t you keep your men back? Spoiled my shooting for the,1444
6214,day.”,1444
6215,"Dorian watched them as they plunged into the alder-clump, brushing the",1445
6216,"lithe swinging branches aside. In a few moments they emerged, dragging",1445
6217,a body after them into the sunlight. He turned away in horror. It,1445
6218,seemed to him that misfortune followed wherever he went. He heard Sir,1445
6219,"Geoffrey ask if the man was really dead, and the affirmative answer of",1445
6220,the keeper. The wood seemed to him to have become suddenly alive with,1445
6221,faces. There was the trampling of myriad feet and the low buzz of,1445
6222,voices. A great copper-breasted pheasant came beating through the,1445
6223,boughs overhead.,1445
6224,"After a few moments—that were to him, in his perturbed state, like",1446
6225,endless hours of pain—he felt a hand laid on his shoulder. He started,1446
6226,and looked round.,1446
6227,"“Dorian,” said Lord Henry, “I had better tell them that the shooting is",1447
6228,stopped for to-day. It would not look well to go on.”,1447
6229,"“I wish it were stopped for ever, Harry,” he answered bitterly. “The",1448
6230,whole thing is hideous and cruel. Is the man ...?”,1448
6231,He could not finish the sentence.,1449
6232,"“I am afraid so,” rejoined Lord Henry. “He got the whole charge of shot",1450
6233,in his chest. He must have died almost instantaneously. Come; let us go,1450
6234,home.”,1450
6235,They walked side by side in the direction of the avenue for nearly,1451
6236,fifty yards without speaking. Then Dorian looked at Lord Henry and,1451
6237,"said, with a heavy sigh, “It is a bad omen, Harry, a very bad omen.”",1451
6238,"“What is?” asked Lord Henry. “Oh! this accident, I suppose. My dear",1452
6239,"fellow, it can’t be helped. It was the man’s own fault. Why did he get",1452
6240,"in front of the guns? Besides, it is nothing to us. It is rather",1452
6241,"awkward for Geoffrey, of course. It does not do to pepper beaters. It",1452
6242,makes people think that one is a wild shot. And Geoffrey is not; he,1452
6243,shoots very straight. But there is no use talking about the matter.”,1452
6244,"Dorian shook his head. “It is a bad omen, Harry. I feel as if something",1453
6245,"horrible were going to happen to some of us. To myself, perhaps,” he",1453
6246,"added, passing his hand over his eyes, with a gesture of pain.",1453
6247,The elder man laughed. “The only horrible thing in the world is,1454
6248,"_ennui_, Dorian. That is the one sin for which there is no forgiveness.",1454
6249,But we are not likely to suffer from it unless these fellows keep,1454
6250,chattering about this thing at dinner. I must tell them that the,1454
6251,"subject is to be tabooed. As for omens, there is no such thing as an",1454
6252,omen. Destiny does not send us heralds. She is too wise or too cruel,1454
6253,"for that. Besides, what on earth could happen to you, Dorian? You have",1454
6254,everything in the world that a man can want. There is no one who would,1454
6255,not be delighted to change places with you.”,1454
6256,"“There is no one with whom I would not change places, Harry. Don’t",1455
6257,laugh like that. I am telling you the truth. The wretched peasant who,1455
6258,has just died is better off than I am. I have no terror of death. It is,1455
6259,the coming of death that terrifies me. Its monstrous wings seem to,1455
6260,wheel in the leaden air around me. Good heavens! don’t you see a man,1455
6261,"moving behind the trees there, watching me, waiting for me?”",1455
6262,Lord Henry looked in the direction in which the trembling gloved hand,1456
6263,"was pointing. “Yes,” he said, smiling, “I see the gardener waiting for",1456
6264,you. I suppose he wants to ask you what flowers you wish to have on the,1456
6265,"table to-night. How absurdly nervous you are, my dear fellow! You must",1456
6266,"come and see my doctor, when we get back to town.”",1456
6267,Dorian heaved a sigh of relief as he saw the gardener approaching. The,1457
6268,"man touched his hat, glanced for a moment at Lord Henry in a hesitating",1457
6269,"manner, and then produced a letter, which he handed to his master. “Her",1457
6270,"Grace told me to wait for an answer,” he murmured.",1457
6271,Dorian put the letter into his pocket. “Tell her Grace that I am coming,1458
6272,"in,” he said, coldly. The man turned round and went rapidly in the",1458
6273,direction of the house.,1458
6274,“How fond women are of doing dangerous things!” laughed Lord Henry. “It,1459
6275,is one of the qualities in them that I admire most. A woman will flirt,1459
6276,with anybody in the world as long as other people are looking on.”,1459
6277,"“How fond you are of saying dangerous things, Harry! In the present",1460
6278,"instance, you are quite astray. I like the duchess very much, but I",1460
6279,don’t love her.”,1460
6280,"“And the duchess loves you very much, but she likes you less, so you",1461
6281,are excellently matched.”,1461
6282,"“You are talking scandal, Harry, and there is never any basis for",1462
6283,scandal.”,1462
6284,"“The basis of every scandal is an immoral certainty,” said Lord Henry,",1463
6285,lighting a cigarette.,1463
6286,"“You would sacrifice anybody, Harry, for the sake of an epigram.”",1464
6287,"“The world goes to the altar of its own accord,” was the answer.",1465
6288,"“I wish I could love,” cried Dorian Gray with a deep note of pathos in",1466
