,lines,paragraph
10711,"“Yes, _that_ is what makes it amusing. Had they fixed on any other man",2625
10712,it would have been nothing; but _his_ perfect indifference and _your_,2625
10713,pointed dislike make it so delightfully absurd! Much as I abominate,2625
10714,"writing, I would not give up Mr. Collins’s correspondence for any",2625
10715,"consideration. Nay, when I read a letter of his, I cannot help giving",2625
10716,"him the preference even over Wickham, much as I value the impudence and",2625
10717,"hypocrisy of my son-in-law. And pray, Lizzy, what said Lady Catherine",2625
10718,about this report? Did she call to refuse her consent?”,2625
10719,To this question his daughter replied only with a laugh; and as it had,2626
10720,"been asked without the least suspicion, she was not distressed by his",2626
10721,repeating it. Elizabeth had never been more at a loss to make her,2626
10722,feelings appear what they were not. It was necessary to laugh when she,2626
10723,would rather have cried. Her father had most cruelly mortified her by,2626
10724,what he said of Mr. Darcy’s indifference; and she could do nothing but,2626
10725,"wonder at such a want of penetration, or fear that, perhaps, instead of",2626
10726,"his seeing too _little_, she might have fancied too _much_.",2626
10727,[Illustration:,2630
10728,“The efforts of his aunt”,2631
10729,[_Copyright 1894 by George Allen._]],2632
10730,CHAPTER LVIII.,2636
10731,[Illustration],2638
10732,"Instead of receiving any such letter of excuse from his friend, as",2639
10733,"Elizabeth half expected Mr. Bingley to do, he was able to bring Darcy",2639
10734,with him to Longbourn before many days had passed after Lady Catherine’s,2639
10735,"visit. The gentlemen arrived early; and, before Mrs. Bennet had time to",2639
10736,"tell him of their having seen his aunt, of which her daughter sat in",2639
10737,"momentary dread, Bingley, who wanted to be alone with Jane, proposed",2639
10738,their all walking out. It was agreed to. Mrs. Bennet was not in the,2639
10739,"habit of walking, Mary could never spare time, but the remaining five",2639
10740,"set off together. Bingley and Jane, however, soon allowed the others to",2639
10741,"outstrip them. They lagged behind, while Elizabeth, Kitty, and Darcy",2639
10742,were to entertain each other. Very little was said by either; Kitty was,2639
10743,too much afraid of him to talk; Elizabeth was secretly forming a,2639
10744,"desperate resolution; and, perhaps, he might be doing the same.",2639
10745,"They walked towards the Lucases’, because Kitty wished to call upon",2640
10746,"Maria; and as Elizabeth saw no occasion for making it a general concern,",2640
10747,when Kitty left them she went boldly on with him alone. Now was the,2640
10748,moment for her resolution to be executed; and while her courage was,2640
10749,"high, she immediately said,--",2640
10750,"“Mr. Darcy, I am a very selfish creature, and for the sake of giving",2641
10751,relief to my own feelings care not how much I may be wounding yours. I,2641
10752,can no longer help thanking you for your unexampled kindness to my poor,2641
10753,sister. Ever since I have known it I have been most anxious to,2641
10754,acknowledge to you how gratefully I feel it. Were it known to the rest,2641
10755,of my family I should not have merely my own gratitude to express.”,2641
10756,"“I am sorry, exceedingly sorry,” replied Darcy, in a tone of surprise",2642
10757,"and emotion, “that you have ever been informed of what may, in a",2642
10758,"mistaken light, have given you uneasiness. I did not think Mrs. Gardiner",2642
10759,was so little to be trusted.”,2642
10760,“You must not blame my aunt. Lydia’s thoughtlessness first betrayed to,2643
10761,"me that you had been concerned in the matter; and, of course, I could",2643
10762,"not rest till I knew the particulars. Let me thank you again and again,",2643
10763,"in the name of all my family, for that generous compassion which induced",2643
10764,"you to take so much trouble, and bear so many mortifications, for the",2643
10765,sake of discovering them.”,2643
10766,"“If you _will_ thank me,” he replied, “let it be for yourself alone.",2644
10767,That the wish of giving happiness to you might add force to the other,2644
10768,"inducements which led me on, I shall not attempt to deny. But your",2644
10769,"_family_ owe me nothing. Much as I respect them, I believe I thought",2644
10770,only of _you_.”,2644
10771,"Elizabeth was too much embarrassed to say a word. After a short pause,",2645
10772,"her companion added, “You are too generous to trifle with me. If your",2645
10773,"feelings are still what they were last April, tell me so at once. _My_",2645
10774,affections and wishes are unchanged; but one word from you will silence,2645
10775,me on this subject for ever.”,2645
10776,"Elizabeth, feeling all the more than common awkwardness and anxiety of",2646
10777,"his situation, now forced herself to speak; and immediately, though not",2646
10778,"very fluently, gave him to understand that her sentiments had undergone",2646
10779,"so material a change since the period to which he alluded, as to make",2646
10780,her receive with gratitude and pleasure his present assurances. The,2646
10781,happiness which this reply produced was such as he had probably never,2646
10782,felt before; and he expressed himself on the occasion as sensibly and as,2646
10783,warmly as a man violently in love can be supposed to do. Had Elizabeth,2646
10784,"been able to encounter his eyes, she might have seen how well the",2646
10785,expression of heartfelt delight diffused over his face became him: but,2646
10786,though she could not look she could listen; and he told her of feelings,2646
10787,"which, in proving of what importance she was to him, made his affection",2646
10788,every moment more valuable.,2646
10789,They walked on without knowing in what direction. There was too much to,2647
10790,"be thought, and felt, and said, for attention to any other objects. She",2647
10791,soon learnt that they were indebted for their present good understanding,2647
10792,"to the efforts of his aunt, who _did_ call on him in her return through",2647
10793,"London, and there relate her journey to Longbourn, its motive, and the",2647
10794,substance of her conversation with Elizabeth; dwelling emphatically on,2647
10795,"every expression of the latter, which, in her Ladyship’s apprehension,",2647
10796,"peculiarly denoted her perverseness and assurance, in the belief that",2647
10797,such a relation must assist her endeavours to obtain that promise from,2647
10798,"her nephew which _she_ had refused to give. But, unluckily for her",2647
10799,"Ladyship, its effect had been exactly contrariwise.",2647
10800,"“It taught me to hope,” said he, “as I had scarcely ever allowed myself",2648
10801,"to hope before. I knew enough of your disposition to be certain, that",2648
10802,"had you been absolutely, irrevocably decided against me, you would have",2648
10803,acknowledged it to Lady Catherine frankly and openly.”,2648
10804,"Elizabeth coloured and laughed as she replied, “Yes, you know enough of",2649
10805,my _frankness_ to believe me capable of _that_. After abusing you so,2649
10806,"abominably to your face, I could have no scruple in abusing you to all",2649
10807,your relations.”,2649
10808,“What did you say of me that I did not deserve? For though your,2650
10809,"accusations were ill-founded, formed on mistaken premises, my behaviour",2650
10810,to you at the time had merited the severest reproof. It was,2650
