,sentences,paragraph
3108,"“I thank you, Walton,” he said, “for your kind intentions towards somiserable a wretch; but when you speak of new ties and freshaffections, think you that any can replace those who are gone?",779
3109,"Can anyman be to me as Clerval was, or any woman another Elizabeth?",779
3110,"Evenwhere the affections are not strongly moved by any superior excellence,the companions of our childhood always possess a certain power over ourminds which hardly any later friend can obtain.",779
3111,"They know ourinfantine dispositions, which, however they may be afterwards modified,are never eradicated; and they can judge of our actions with morecertain conclusions as to the integrity of our motives.",779
3112,"A sister or abrother can never, unless indeed such symptoms have been shown early,suspect the other of fraud or false dealing, when another friend,however strongly he may be attached, may, in spite of himself, becontemplated with suspicion.",779
3113,"But I enjoyed friends, dear not onlythrough habit and association, but from their own merits; and whereverI am, the soothing voice of my Elizabeth and the conversation ofClerval will be ever whispered in my ear.",779
3114,"They are dead, and but onefeeling in such a solitude can persuade me to preserve my life.",779
3115,"If Iwere engaged in any high undertaking or design, fraught with extensiveutility to my fellow creatures, then could I live to fulfil it.",779
3116,Butsuch is not my destiny; I must pursue and destroy the being to whom Igave existence; then my lot on earth will be fulfilled and I may die.”,779
3117,"My beloved Sister,",780
3118,September 2d.,781
3119,"I write to you, encompassed by peril and ignorant whether I am everdoomed to see again dear England and the dearer friends that inhabitit.",782
3120,I am surrounded by mountains of ice which admit of no escape andthreaten every moment to crush my vessel.,782
3121,"The brave fellows whom Ihave persuaded to be my companions look towards me for aid, but I havenone to bestow.",782
3122,"There is something terribly appalling in oursituation, yet my courage and hopes do not desert me.",782
3123,Yet it isterrible to reflect that the lives of all these men are endangeredthrough me.,782
3124,"If we are lost, my mad schemes are the cause.",782
3125,"And what, Margaret, will be the state of your mind?",783
3126,"You will not hear of mydestruction, and you will anxiously await my return.",783
3127,"Years will pass, andyou will have visitings of despair and yet be tortured by hope.",783
3128,Oh!,783
3129,"Mybeloved sister, the sickening failing of your heart-felt expectations is,in prospect, more terrible to me than my own death.",783
3130,But you have a husbandand lovely children; you may be happy.,783
3131,Heaven bless you and make you so!,783
3132,My unfortunate guest regards me with the tenderest compassion.,784
3133,Heendeavours to fill me with hope and talks as if life were a possessionwhich he valued.,784
3134,"He reminds me how often the same accidents havehappened to other navigators who have attempted this sea, and in spiteof myself, he fills me with cheerful auguries.",784
3135,"Even the sailors feelthe power of his eloquence; when he speaks, they no longer despair; herouses their energies, and while they hear his voice they believe thesevast mountains of ice are mole-hills which will vanish before theresolutions of man.",784
3136,"These feelings are transitory; each day ofexpectation delayed fills them with fear, and I almost dread a mutinycaused by this despair.",784
3137,September 5th.,785
3138,"A scene has just passed of such uncommon interest that, although it ishighly probable that these papers may never reach you, yet I cannotforbear recording it.",786
3139,"We are still surrounded by mountains of ice, still in imminent dangerof being crushed in their conflict.",787
3140,"The cold is excessive, and many ofmy unfortunate comrades have already found a grave amidst this scene ofdesolation.",787
3141,"Frankenstein has daily declined in health; a feverish firestill glimmers in his eyes, but he is exhausted, and when suddenlyroused to any exertion, he speedily sinks again into apparentlifelessness.",787
3142,I mentioned in my last letter the fears I entertained of a mutiny.,788
3143,"This morning, as I sat watching the wan countenance of my friend—hiseyes half closed and his limbs hanging listlessly—I was roused by halfa dozen of the sailors, who demanded admission into the cabin.",788
3144,"Theyentered, and their leader addressed me.",788
3145,"He told me that he and hiscompanions had been chosen by the other sailors to come in deputationto me to make me a requisition which, in justice, I could not refuse.",788
3146,"We were immured in ice and should probably never escape, but theyfeared that if, as was possible, the ice should dissipate and a freepassage be opened, I should be rash enough to continue my voyage andlead them into fresh dangers, after they might happily have surmountedthis.",788
3147,"They insisted, therefore, that I should engage with a solemnpromise that if the vessel should be freed I would instantly direct mycourse southwards.",788
3148,This speech troubled me.,789
3149,"I had not despaired, nor had I yet conceivedthe idea of returning if set free.",789
3150,"Yet could I, in justice, or even inpossibility, refuse this demand?",789
3151,"I hesitated before I answered, whenFrankenstein, who had at first been silent, and indeed appeared hardlyto have force enough to attend, now roused himself; his eyes sparkled,and his cheeks flushed with momentary vigour.",789
3152,"Turning towards the men,he said,",789
3153,“What do you mean?,790
3154,What do you demand of your captain?,790
3155,"Are you, then,so easily turned from your design?",790
3156,Did you not call this a gloriousexpedition?,790
3157,“And wherefore was it glorious?,790
3158,"Not because the way wassmooth and placid as a southern sea, but because it was full of dangers andterror, because at every new incident your fortitude was to be called forthand your courage exhibited, because danger and death surrounded it, andthese you were to brave and overcome.",790
